name,cate_1,cate_2,cate_3,lon,lat,star_point,star_qty,review_txt,review_qty,cate_mix,naver_blog_need
놀부부대찌개 중대점,한식,부대찌개/섞어찌개,"음식점 > 한식 > 찌개,전골 > 놀부부대찌개",126.961441,37.50788407,1.5,4.0,"안녕하세요 퓨어입니다. 오늘 소개해드릴 곳은 흑석동에 있는데요. 부대찌개 다들 좋나하시나요? 저는 집에서도 먹곤하는데요. 사실 부대찌개 밖에서 먹으면 라면도 별로 없고 햄도 별로 없고 먹을건 국물 뿐이고... 그런데 부대찌개 뷔페가 있더라고요. 가까워서 한 번 가봤습니다. 방문 일은 5월 7일입니다. 외관사진입니다. 안찍어서 네이버 지도앱에서 캡쳐했어요. 놀부 부대찌개 뷔페입니다. 뷔페면 마음대로 때려박을 수 있다는건데 한 번 들어가봅니다. 원하는 부대찌개를 고르라네요. 뭐 뷔페에도 종류가 있나보군요. 메뉴판입니다. 1인 기준이라는데, 솔직히 부대찌개 2인분에 2만원인 곳 생각보다 많거든요. 근데 1인 10900원에 뷔페를 이용할 수 있네요. 밑에를 못보고 주문해서 그냥 놀부부대찌개 2인으로 주문제가. 팔이부러지는바람에 12이후로금식이라 ㅋㅋㅋ 배불리멋여여한다고 언니오빠 친구왓어용ㅋㅋ 링겔땜에. 쪽팔렷음ㅋㅋ 메뉴판이에용ㅎㅎ 내부안이에여 ㅋ 원형테이블이라 여러명 앉기 편해용~~~ 기본찬이에용 저희는쭈꾸미2인분. 삼겹살2인분. 치즈사리추가했어용 맵기조절할수잇어여요 다익어갈때쯤이면 치즈올려뚜껑닫구 기다리믄. 맛잇는 치즈 쭈삼!!!! 여기쭈꾸미 일도안질겨욥. 부들부들~~~ 국물도 마이쪄욤 뼈붙는데 노른자 좋다해서시켯어용ㅋㅋ 귀엽게나오뎤ㅋ 마무리는. 볶음밥!!!!!!!!!! 졸라맛나ㅠㅠ 맛난것도맛난건뎅. 사장님 졸러친절하세영 #흑석동맛집 #중앙대학교병원근처맛집 #동작구쭈꾸미맛집 #쭈삼맛집 #놀부부대찌개전문점 #볶음밥 #동작구맛집 #흑석동쭈꾸미맛집 #흑석동술안주맛집#동작구술안두하기좋은곳 #치즈사리 #반휴학생이 거의 1년만에 학교를 갔더니 다 새롭더라구요~ㅎㅎ동기들과 맛있는 저녁&술을 함께하기 위해 메뉴를 고민하던 중 !쭈꾸미!가 생각나서청춘식당 쭈꾸미를 갔습니다.아무 생각없이 들어갔는데 의외의 맛집이라 소개해드려요~ 오리지널 쭈꾸미, 치즈 쭈꾸미말고도 골뱅이무침, 김치전, 오뎅탕 등의 안주류도 팔고있습니다.점심에는 쭈꾸미정식이나 칼국수 등 식사도 가능해요~ 6시쯤에 갔더니 저희밖에 없었어요~제가 새내기일때는 식당이 아니라 청춘포차였는데 그때는 막 3차 4차로 12시 넘어서 여기서 시작하고 그랬는데 많이 변했네요ㅠㅜ추억이네여,, 삼겹 2개 치즈 2개로 시켰습니다~치즈는 나중에 올려주세요ㅎㅎ맵기는 덜맵게 시켰는데 딱 적당했어요ㅎㅎ딱봐도 양이 푸짐해보이쥬?? 탄수화물이 필요해 시킨 주먹밥입니다. 이게 4000",5.0,"한식부대찌개 섞어찌개음식점   한식   찌개,전골   놀부부대찌개",
바보스 숭실대점,유흥주점,호프/맥주,음식점 > 치킨,126.9530807,37.49828618,5.0,1.0,"올림픽은 바보스치킨과 함께!! 쫄깃 쫄깃한 쇼트트랙~~~~~~~~미치는줄 ㅎㅎㅎㅎ심장이 아직도 쿵쾅 쿵쾅~오늘 컬링 미국이랑 경기할때도쫠깃 쫠깃했는데오늘 여자 1000미터 쇼트트랙부터남자 500미터예선을 하는데 다 예선통과 ㅎㅎㅎ여기서 따라갈자가 없더라구요 ㅋㅋ 그리고 곧 계주를 하는데울 남표니 치킨이 빠지면 안된다고바보스치킨 시켰지요 ㅋㅋㅋㅋㅋㅋㅋ이번엔 땡초랑 파닭이에요~~ 바로 맥주 세팅해놓고계주 결승 기다리기 ㅋㅋㅋㅋㅋ 오픈하니 양념 향기가 크흑~~~~ 땡초는 엄청 많이맵지않아요~맵긴한데 청양고추랑 태국고추?로 맛을내서바보스치킨 땡초는 적당히 매운맛 ㅎㅎㅎ 파닭은 역시 파무침 실하게 올라가있네요ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 반반으로 주문해서떡이랑 고구마튀김은 반반 양념되어있어요~이날 다리는 또 다 제꺼 ㅎㅎ 파닭매번 후라이드만 먹다보니양념치킨이 그리울때가 왔어요 ㅎㅎㅎㅎ양념치킨으로 유명한 프렌차이즈도 있지만저희동네 배달하는 곳 중에썩 마음에드는곳이 없어서후라이드만 먹은 것도 있었거든요~얼마전에 바보스 사장님의깜짝 이벤트 덕분에치킨한마리 또 뜯었네요 ㅎㅎㅎㅎ앞으로 3마리 남은!!!ㅋㅋㅋㅋㅋㅋㅋㅋ 종류별로 먹어보겠다~~~해서 이번엔 바보스 양념치킨 도전! 입니다 ㅎㅎㅎ제가 움직이기 힘들어서포장해왔어요 ㅎㅎㅎㅎ포장해주시면서 현수막도 챙겨주신크크크킄킄 ㅋㅋㅋㅋㅋㅋㅋ 바보스 치킨은 3무치킨!!!벌색재 발항제 보존제를 쓰지 않아용 ㅎㅎ 향긋한 냄새와 함께 오픈한 치킨박스!!뻘건 양념소스가 더 식욕 자극하는거같은ㅎㅎㅎㅎㅎㅎㅎ 젓가락?그런거 사용하기엔 너무나 급했던 마음 손가락으로 열심히 집어먹지요 ㅎㅎㅎ닭다리는 그냥 다 제꺼저희동네에 바보스치킨이 새로 생겼는데남표니가 좋아해서 자주 사먹는 곳이에요 ㅎㅎ요즘 체인점이 참 많이생겼더라구요~근데 얼마전에 이벤트하는걸 발견했어요!!숭실대 바보스치킨월요일은 옛날치킨 9900원!화요일은 생맥주 8시까지 2000원!!이걸 그냥 지나칠수가 없어요특히 오늘같은 월요일날 ㅎㅎㅎㅎ 회사다니면.. 월요일이 참 싫어지는데바보스덕분에 월요일이 기다려지는 ㅋㅋㅋㅋ 단, 배달은 안되요~포장은 가능 ㅎㅎ저희집 근처라서 저희는 전화로 예약하고 찾으러 갔다왔어요~포장해도 소스는 다양하고 종류별로 다 챙겨주시고음료도 한캔 주셨어용~프렌차이즈 치킨집 후라이드 시켜도 보통 만원은 기본적으로 넘고동네 치킨집도 요즘은 싸도 9500원인데~~9900원에 바보스치킨이면 대박이죠 ㅎㅎㅎ 치킨에 고구마, 떡도 그대로 ㅎㅎㅎ 친",7.0,유흥주점호프 맥주음식점   치킨,
라붐카페,커피점/카페,커피전문점/카페/다방,음식점 > 카페 > 테마카페 > 디저트카페,126.95335870000001,37.49619821,5.0,1.0,"중앙대 후문 카페 추천 라붐(LeBoom) 카페 방문 후기 집 근처에 위치한 카페 한 곳을 소개하려고 한다.중앙대 후문, 상도역 근처에 위치한라붐 카페(Le Boom Cafe)상도역에서 중앙대학교 후문으로올라가는 길 중간에 위치해 있다. 아메리카노 테이크아웃 주문시2000원!그리고 토스트나 샌드위치와 함께아메리카노를 주문하면 좀더할인된 가격으로 제공해주신다. 카페 내부에 들어서면 카운터와 주방이가깝게 있고 훤히 들여다보인다. 아담한 카페 치고는커피와 음료, 차 종류가 다양한 편이다.특히, 커피는 사장님께서 직접 해외에서공수해오신 원두만을 고집한다고 하셔서고품질의 커피를 저렴하게 즐길 수 있다. 커피도 맛있지만 오늘은 색다른 음료를먹어보고 싶어서 메뉴판을 한참 들여다보았다.어떤 음료를 주문할 지 고민하던 끝에",1.0,커피점 카페커피전문점 카페 다방음식점   카페   테마카페   디저트카페,
바라던바,양식,정통양식/경양식,음식점 > 카페 > 커피전문점,126.961702,37.50619239,-1.0,0.0,"#흑석맛집: 술한잔 하러 재방문하고 싶은 바라던바 전화번호: 070-7799-2889 주소: 서울 동작구 서달로10길 12 영업시간: 17:00~02:00 매주 일요일 휴무 주차: 불가 바라던바 서울특별시 동작구 서달로10길 12 남편이 좋아하는 페페로니피자 검색하다 우연히 발견한 바라던바 페페로니피자를 보여주니 먹어보고 싶다고 해서 시댁에 간김에 바라던바에 방문! 오오오- 분위기 좋아, 완전 내스타일♥ 흘러나오던 음악도, 조명도 너무 좋잖아! 술이 술술 들어갈거 같은 그런 분위기ㅋㅋ 근데.... 아무도없다? 손님뿐만 아니라 사장님도ㅋㅋㅋ 잠시 외출중이라는 안내만 있을뿐.. 전화드리니 가까운 다른 가게에 계시다고 금방 오시겠다고 하셔서 스스로 메뉴판을 가져와 고르고 있었어요.흑석술집 바라던바흑리단길의 주인공 중 하나다녀온 지 몇 달이 되었지만갑자기 생각이 나서 올려본다. 바라던바 서울특별시 동작구 서달로10길 12 저장 관심 장소를 MY플레이스에 저장할 수 있어요. 팝업 닫기 '내 장소' 폴더에 저장했습니다. MY플레이스 가기 팝업 닫기 전화 상세보기 중앙대병원, 흑석시장 쪽에위치해 있는 바라던바.내가 분위기를 별로 안 타서이런 이쁜 펍에 잘 안 가는데여기는 한번 가 보게 되었다.토플 종강 파티였더랬지,, 바야흐로 바라건대 바라던바 바로곁에바 시리즈의 3호점. 분위기가 매우 빨강빨강하고어쩌면 음산한 느낌 날 뻔했지만여긴 오묘하고 신비로운 느낌이다. 애인이랑 와도 좋을 거 같고친구들끼리 와도 좋을 거 같고그냥 이런 데는 분위기 내러 오기 딱 좋은 곳. 피맥을 하러 온 곳 루꼴라바라던바 서울특별시 동작구 서달로10길 12 저장 관심 장소를 플레이스 MY에 저장할 수 있어요. 팝업 닫기 '내 장소' 폴더에 저장했습니다. 플레이스 MY가기 팝업 닫기 전화 상세보기 흑석에 생긴지 얼마 되지 않은, 포스팅이 얼마 없는 #바라던바 에 다녀왔어요! 피맥이 매우 땡겼고~~~ 분위기도 좋고 친구랑 오랜만에 만나서 수다 떨 곳을 찾다가! 식사 + 수다 를 위해 이 곳으로 결정 외관은 이런 느낌! 주변과는 잘어울리지 않아여 ㅋㅋㅋ주변과 달리 혼자 힙한 느낌.....흑석시장 근처에 이런 곳이 있다니.. 놀랐습니다!!!!!!!! 내부도 이렇게!!!! 사람이 거의 없었어요 저녁인데... 아마 사람들이 잘 모르나봐요저만의 아지트로 만들고 싶은 느낌... 이 때가 딱 들어오자마자 ㅋㅋㅋ 손님이 저희밖에 없었",3.0,양식정통양식 경양식음식점   카페   커피전문점,
황궁,중식,중국음식/중국집,"가정,생활 > 유흥시설 > 유흥주점",126.9509357,37.4988258,2.9,8.0,"황궁쟁반짜장 서울특별시 동작구 상도동 506-1 저 어제 짬뽕이 땡기더라구요,,, 그래서 찾아갔습니다,,,, 숭실대 ""황궁쟁반짜장"",,,,,,,,,, 숭실대 황궁쟁반짜장 '고추 삼선짬뽕' 리뷰우 전화예약 : 02-822-5575 짠,,,, 요렇게 2층에 위치해 있습니다,,,, 그래서 잘 안보여요,,,,,, 다 그렇겠지만 여기도 배달 위주로 영업하시는듯 합니다,,,,, 약간 건물 연식이 있어보이쥬,,,,? 지하에는 숭실대 '복사왕김제본' 이 있네요! 2층으로 올라가시면 됩니다,,, 메뉴는 이렇습니다,,,,, 현금 결제가로 받는 메뉴도 있구요,,, 세트 메뉴도 있구요,,,, 취향껏 골라드십시오,,,,,, 매장도 나름 큽니다,,,, 저는 짬뽕먹으로 벼르고 왔으니,,,, 특별히 고추 삼선짬뽕을오늘은 탕수육이 먹고싶었는데 가서 먹긴 좀 그래서.. . 중국집 배달을 시켜봤어요~^^ 이수역2번 출구 근처에 있다는데 몰랐어요~ 중국요리 배달은 처음시켜 먹어봤어요! 왠지~면요리는 바로 먹어야 맛잇잖아요ㅎㅎ 근데 여기, 배달도 맛있어서 자주 시켜 먹을거같아요~^^ 쨘 ~ 랩핑을 다 뜯고 사진찍진 못했는데 , 아주 튼튼하게 싸서 보내주셨어요 배달오신 사장님도 친절하게 인사해주고 가시더라구요^^ 기분이 좋았어요~ 셋트가 있었는데 , 구성이 마음이 안들어서 다 따로 시켜봤어요~ 특밥도 하나 시켰봤는데 제 입맛에 잘 맞더라구요>. 만두는 서비스로 주셨어요~ 만두가 귀여워요~^^ 삼각 모양의 만두~ 탕수육 진짜 맛있더라구요! 집에서 가까워서 그런지 따뜻하고 바삭하고어제가 블랙데이였죵?! 블랙데이가 뭔지 모르시는 분들을 위해 설명해드리자면 밸런타인데이와 화이트데이에 선물을 받지 못한 남녀가 짜장면을 먹는 날...입니다. 바로 여러분들을 위한 날이죠!... 아무튼 그래서 저도 짜장면을 먹었습니다... 아무래도 숭실대입구역까지는 가기 귀찮아서 배달을 시켰답니다. 황궁쟁반짜장 서울특별시 동작구 사당로 36 저장 관심 장소를 MY플레이스에 저장할 수 있어요. 팝업 닫기 '내 장소' 폴더에 저장했습니다. MY플레이스 가기 팝업 닫기 예약 전화 상세보기 황궁쟁반짜장은 숭실대입구역 4번 출구에서 도보로 약 7분, 숭실대학교 중문에서는 약 3분 정도 걸리네용.저는 간짜장 곱빼기를 시켰습니다. 가격은 7000원! 일회용기에 오네용. 원래 간짜장이라 면이랑 소스랑 따로 왔는데 찍는 걸",3.0,"중식중국음식 중국집가정,생활   유흥시설   유흥주점",
라쿠미스시,일식/수산물,음식점-초밥전문,"음식점 > 일식 > 초밥,롤",126.9495307,37.50143537,-1.0,0.0,안녕하세요윤뎡이에요 회가 자꾸 땡기더라고요.회의 싱싱함과 초고추장의새콤 달달함이 계속 입안에 맴돌아서결국 가게된 회집이에요! 라쿠미스시 서울특별시 동작구 상도로 295 저장 관심 장소를 MY플레이스에 저장할 수 있어요. 팝업 닫기 '내 장소' 폴더에 저장했습니다. MY플레이스 가기 팝업 닫기 전화 상세보기 가게 앞에는 전어랑기타 물고기가 있어요!가게 내부에도 생선이 있는걸 봐서신선도를 중시하는 집같아요그리고 가게앞에 간단하게가격과 메뉴가 있어서포장하기에도 좋을거같아요 밑반찬으로 나온부추전과 멍게에요!저희는 대광어 : 30.0원생연어 : 30.0원매운탕 2인 : 10.0원이렇게 시켰어요~ 대광어는자연산 광어에요!앞에 분홍빛을 띠는건대방어에요!4점을 서비스로 주셨거든요ㅎ광어는 그럭저럭 괜찮았어요! 밑반찬이에요!,1.0,"일식 수산물음식점-초밥전문음식점   일식   초밥,롤",
멘동 숭실대점,유흥주점,빠/카페/스탠드빠,"음식점 > 일식 > 돈까스,우동",126.95661270000001,37.49478531,3.7,3.0,"숭실대 맛집 멘동 가츠동 선 포스팅 요약 촉촉하고 부드러운 돈까스! 돈까스와 밥의 비율, 양도 좋은 편 소스 맛의 균형감이 살짝 부족 짠맛, 단맛이 조화롭다기 보다 단맛이 많이 맴돌아 계속 먹다 보면 살짝 심심한 맛 덮밥보다는 라멘을 추천 안녕하세요~ 다들 주말 잘 보내시고 계시나요!? 저는 오늘 숭실대 맛집 멘동에 저번 주에 못 먹은 덮밥 메뉴를 먹어보러 다녀왔습니다 :) (숭실대 맛집 멘동 돈코츠라멘에 대한 후기는 포스팅 하단 링크를 눌러주세요!) 많은 덮밥 메뉴들 중에서 저는 가장 기본 메뉴라고 있는 가츠동을 주문했는데, 다른 후기들을 살펴보니 에비동도 추천 메뉴라고 합니다! 오늘 숭실대 맛집 멘동의 메뉴판을 자세히 보면서 느낀 게 같은 가츠동, 규동, 카레 메뉴더라도 추가되는 재료에 따라 골라 먹을숭실대 맛집 멘동 돈코츠라멘 선 포스팅 요약 아주 진한 국물은 아니지만 짠맛과 느끼함이 없고 부담 없이 국물을 즐길 수 있어 좋음 면발은 쫄깃하면서 꼬들한 식감을 주어 상당히 인상 깊을 정도! 안녕하세요~ 오늘은 노량진이 아닌 숭실대 맛집을 찾아 숭실대 멘동에 다녀왔습니다! 집 근처에 라멘집이 없는 줄 알고 저번 주에 노량진까지 간 거였는데, 숭실대 중문 앞에 하나 있더라고요. 그것도 숭실대 맛집으로 유명한 라멘집이요 :) 숭실대 멘동은 라멘과 덮밥을 팔고 있는데, 라멘은 2종류고 거의 덮밥 위주의 메뉴 구성이 되어 있습니다. 혼밥도 가능한 가게이지만 가게 규모가 그렇게 크지는 않아서 조금 한가한 시간대에 방문하는 걸 추천드려요. 제가 오늘 시킨 건 가장 기본 메뉴라고 할 수 있는 돈코츠라멘! 돈코츠라멘의#멘동 멘동 은 고민사거리 안쪽으로 들어가면 바로 보인다 라멘과 덮밥을 파는 곳이다 점심시간에는 항상 웨이팅이 있을 정도로 학생들에게 인기가 많다 12시 전이나 1시 정도에 간다면 어느정도 웨이팅을 피할 수 있다 (수업끝나고 바로 가면 좋음) 대표적으로 라멘 종류가 인기가 많은 편이다 #멘동 소유라멘 소유라멘 6200원 계란후라이, 차슈, 숙주가 있다 느끼해 보일 수 있지만 하나도 느끼하지 않고 오히려 깔끔한 맛이다 양도 많은 편이다 매콤하게 먹고 싶다면 카라이소유라멘(6500원)이 있다 #멘동 카라이돈코츠라멘 카라이돈코츠라멘 6500원 간장 베이스로 한 소유라멘과 달리 돈코츠라멘은 사골 베이스이다 이것도 마찬가지로 느끼해 보이지만 전혀 느끼하지 않고 매콤해서 해장하기",6.0,"유흥주점빠 카페 스탠드빠음식점   일식   돈까스,우동",
원할머니보쌈족발 흑석점,한식,족발/보쌈전문,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 원할머니보쌈족발",126.96472460000001,37.50763357,4.2,6.0,"퇴근후 식사하며 한잔 곁들이기 위해 매장 인근에 위치한 원할머니 보쌈에 갔습니다. 들어가기전에 밖에서 한번~ 내부 테이블 훑어봤는데 한 테이블 건너씩 손님들이 계셔서 괜찮겠다 싶어서 들어갔어요. 메뉴가 다양해서 한참을 뒤적거리다가 실속있는 메뉴로 보이는 ""실속원쌈"" 으로 주문했습니다. 뭐 프랜차이즈 식당이니 맛은 구지 평할 필요가 없겠죠, 한점 두점~ 싸먹는 재미를 느끼며 배를 채웠습니다. 새싹쟁반무침면~ 요 메뉴 맛있었어요~ 족발집에 가서 쟁반무침면을 먹으면 면들이 덩어리져서 비비는 것도 불편하고 먹는 것도 조금은 불편했는데, 면이 짧게 짧게 잘려져 있었고~ 잘 버부린 상태로 나와서~ 바로 먹을수 있고~ 먹기 편했습니다!! 원할머니보쌈족발 흑석점 서울특별시 동작구 현충로 100-1 #흑석동 #원할머니보쌈족세 줄 요약 1. 돈이 아깝지 않은 메뉴 구성 2. 챙겨주는 밑반찬들이 풍족하다. 3. 꿀 마늘소스와 떡 보쌈 중독이 각이다. 주문 내역 흑석 원할머니보쌈 메뉴 가격 도착 예상 시간 35분 도착 완료 시간 35분 노량진 흑석 배달음식 원할머니보쌈 의성마늘떡보쌈 쿠폰으로 만원 넘게 할인을 받으며 기분 똥구멍 찢어지게 냅다 까라 주문쇼. 보쌈 노량진 흑석 배달음식 원할머니보쌈 의성마늘떡보쌈 고기가 포장 용기 가득 차 있는 줄 알았는데 밑에 온기 팩이 깔려 있어서 사진 속 양이 그대로다. 근데 이 양은 혼자 먹기에는 많고 둘이서 나눠 먹기에 알맞다. 특히 이제 소개할 의성 마늘 떡 보쌈 구성 메뉴들과 함께 한다면 말이다. 원할머가끔 야밤에 배달음식도 시켜먹는데귀찮아서 리뷰는 첨이야ㅎ원할머니는 어릴적 부모님 따라다녔던본점 기억이 너무 좋아서체인점화된 후 분점은 참으로 실망스러웠음,,그래서 한 10년만인가? 지인짜 오랜만에 원할머니를 먹어봤다.원할머니보쌈 흑석점으로 전화 주문할때보쌈 소자가 얼마인지 물어보니배추김치 / 무김치 / 둘 다 가능하다고해서차이가 뭐냐고 여쭤보니 귀찮은듯 막 다다다 얘기해서 뭔말인지 주눅들어 제대로 못들음ㅋ그냥 배추김치 무김치 둘 다 나오는걸 주문 ㅠㅠ배달 후 찌라시 메뉴판을 보니무김치 나오는 솜씨보쌈 소는 28,000원배추김치 나오는 맛보쌈 소는 29,000원내가 시킨 무김치+배추김치는 모둠보쌈이라고해서 소 30,000원이네..이 설명을 간략하게 말해주는게 그리 어렵나?ㅋ울 동네는 원할머니 보쌈 흑석점이 아",3.0,"한식족발 보쌈전문음식점   한식   육류,고기   족발,보쌈   원할머니보쌈족발",
가마솥족발가족,한식,족발/보쌈전문,"음식점 > 한식 > 육류,고기 > 족발,보쌈",126.94838670000001,37.50156035,-1.0,0.0,"개인적인 족발 1위 집 가마솥족발 (feat. 배민 4.8점) 동생이 갑작스레 족발을 먹고 싶다고 배달의민족에서 검색하다 찾은 #상도역 #가마솥족발 1,700개의 리뷰에 4.8평점을 기록한!! 리뷰를 시작해보겠습니다. 반반세트 대(32,000원) 한 상차림 주문한지 30분 뒤, 배달 온 음식들은 차린 뒤 찍은 한 상차림 사진입니다. 뒤에 나올 음식 세부 사진에서 나오겠지만 고급진 용기에 담아주셨습니다. (원래 반반세트 대자는 33,000원이지만 1,000원 쿠폰 할인을 받아 32,000원에 주문하였습니다.) 직화불족발, 가마솥왕족발 가마솥왕족발, 직화불족발 반반세트 확대사진입니다. 사진에서의 족발 양은 적어 보이는데, 가격 대비 적지 않은 양이었습니다. 파채, 간장, 새우젓, 무김치, 마늘, 된장오늘은 요기서 시켜보자꾸나 -0-국내산 족발을 매일 가마솥에 직접 삶는다는 가마솥족발!보쌈도 함께 즐기고 싶어서 족보세트 소짜리로 주문했다네~ 40분 정도 지났을까..어마어마한 게 도착했다.. ㅋㅋㅋ 탑 쌓았어 화려하구만 오우 알차다 알차~근데 보쌈김치는 왜 없는 거지... 원래 없는 건지.. 많이 아쉽다 상추와 고추와 눅눅한 부추 전이 함께~단독으론 못 찍었지만 콩나물국과 부추무침도 있는데 부추무침 넘 마이쪄 파채랑 무김치! 2개 들어가 있어서 좋았다.근데 보쌈김치 없으면 무김치 좀 많이 넣어주지 ㅠㅠ 그게 아쉽구나 비빔막국수도 있다! 내 사랑! 맛있게 쉐킷쉐킷 비벼보아요~흐흐 자극적인 게 역시 맛있땅! 메인들 납시오~ 대망의 족발~ 돼지 냄새 전혀 나지 않고 쫄깃쫄깃 맛있다!!어쩌다 잘못시키면 냄새나는",2.0,"한식족발 보쌈전문음식점   한식   육류,고기   족발,보쌈",
더카페 중앙대EX점,커피점/카페,커피전문점/카페/다방,음식점 > 카페 > 커피전문점 > 더카페,126.95979609999999,37.50741907,-1.0,0.0,"더카페 중앙대점 서울특별시 동작구 흑석로 91 1층 더카페 중앙대점 저장 관심 장소를 MY플레이스에 저장할 수 있어요. 팝업 닫기 '내 장소' 폴더에 저장했습니다. MY플레이스 가기 팝업 닫기 전화 상세보기 저는 오늘도 어김없이 마라탕을 먹었는데욤 쿠쿠마라탕 먹은 후엔 ?!버블티를 마셔줘야죠 흐흐칠기에서 정문쪽으로 걸어가다보면 아마스빈 가기 전에!더 카페라는 아주 저렴한 카페가 있습니다!매일 가게 앞을 지나갔는데, 직접 음료를 구매해본 건 처음이네요! 정말 저렴하쥬 ...초코버블티가 1900원이라니 .....아메리카노는 900원이래용!다음엔 고구마라떼 먹어봐야겠다 흐흐 기계로 주문을 마치면! 안에서 만들어주신답니당 초코버블티 1900원 저는 초코버블티 핫, 레귤러사이즈로 시켰는데용맛은 음핫초코에 펄추가한 느저번주엔 흑석, 중앙대 정문에 더카페 익스프레스라는 테이크 아웃 전문 카페가 생겼다. 위치는 아래 임의 첨부(등촌 칼국수 맞은 편, 구 타코비 위치) 더카페 익스프레스 서울특별시 동작구 흑석로 93 전화 상세보기 오픈은 9월 6일이고 아메리카노 900원, 버블티 19",2.0,커피점 카페커피전문점 카페 다방음식점   카페   커피전문점   더카페,
응급실국물떡볶이 서울숭실대점,분식,떡볶이전문,음식점 > 분식 > 떡볶이 > 응급실국물떡볶이,126.95217120000001,37.49862952,3.7,6.0,요즘 배달 음식을 시켜먹는 비중이 정말.. 늘어나는것 같아요. 특히 회사에서 점심시간에 배달 음식으로 주문해서 먹는 경우가 점점 늘어나고 있는데요! 오늘은 최근에 주문해 먹은 숭실대 응급실떡볶이 배달 후기를 써보려고 합니다. 배달의민족 어플을 통해서 주문했습니다. 숭실대 지점에서 지금까지 총 4번 주문해서 먹었는데요. 엽도리도 주문해서 먹었는데 엽도리 사진은 없는.. 관계로 떡볶이 위주로 설명해드릴게요! 사실 원래 매운 떡볶이는 그렇게 좋아하는 편은 아닌데 엽떡 때문에 시켜먹는 떡볶이도 맛있구나를 알게됐고 응급실 떡볶이(이하 응떡) 도 먹어보게 됐는데 개인적인 입맛으로는 응떡이 더 제 입맛에 맞는다고 해야될까요? 좀더 떡볶이가 깔끔한 맛이라고 해야될까요? 그런 맛입니다. 세트 메뉴를 주문하면응급실국물떡볶이 숭실대점 서울특별시 동작구 상도동 467-5 1층 11:00 - 22:00 친구가 보내준 생일선물 떡볶이 기프티콘이에요 응급실 떡볶이는 처음이에요 국물오뎅 맛보겠어요 그런데 배달에는 사용 불가라 직접 방문해야해요 노량진에서 가까운 응급실떡볶이는 숭실대점이에요 떡볶이 사서 환승해서 다시 오겠다는 빅픽처를 그려요 음 빅픽처까지는 아니고 캐리커처 정도 떡볶이 포장해가면 2000원 할인이래요 하지만 깊콘에게는 얄짤 없지요 가격표예요 계란찜을 추가로 결제하려고 했는데 판매중지래요 롸? 홀에서 먹는 이들이 많지 않은 느낌이에요 매주 화요일 휴무 매운맛 정도는 부상맛 ●● 중상맛 ●●● 혼수상태맛 ●●●●#응급실떡볶이 #응급실떡볶이매장 #응급실떡볶이숭실대 #숭실대떡볶이 정말로 바쁘디바쁜 월화수였다... 왜지.. 나는 왜 이렇게 바쁜게지..? 오늘이 벌써 수요일.. 내일은 목요일.. 그 다음날은 금요일... 아무튼 이번주 내내 외출이다.. 하루하루 바쁘게 사는 것은 좋은 것이니까... 이것은 월요일의 나의 하루 정말 오랜만에 학교에 갔다. 물론 교수님을 뵈러 간것이다. 학교에 가서 아싸 경서니를 만났다. 점심먹고 퇴근해서 학교에 오자마자 지지고를 먹고있었다. 아무리 생각해도 최경서니는 정말 살 안찌는 체질이다. 끊임없이 먹는다.... 오늘 하루도 정말 끊임없이 먹었다... 아무튼 교수님 뵙고 컴실에서 자소서 쓰면서 구래구래씨 기다리다가.. 우리가 무려 한시간이나 기다리고...ㅎㅎㅎ 아무튼 결론은 드디어,7.0,분식떡볶이전문음식점   분식   떡볶이   응급실국물떡볶이,
